Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2025-03-23,Sölden,Austria,1377,5,-6.9,0,58
2025-03-24,Sölden,Austria,1377,6,-9.9,7.5,50
2025-03-25,Sölden,Austria,1377,4,-11.6,1.2,65
2025-03-26,Sölden,Austria,1377,5,-4,0,36
2025-03-27,Sölden,Austria,1377,5,-6.3,11.3,43
2025-03-28,Sölden,Austria,1377,7,-8.8,4.7,41
2025-03-29,Sölden,Austria,1377,7,-4.6,2.2,74
2025-03-30,Sölden,Austria,1377,6,-5.1,0,35
2025-03-31,Sölden,Austria,1377,7,-12.8,0,51
2025-04-01,Sölden,Austria,1377,4,-5.4,9.9,72
2025-04-02,Sölden,Austria,1377,7,-4.2,4.7,38
2025-04-03,Sölden,Austria,1377,6,-5.5,5.5,35
2025-04-04,Sölden,Austria,1377,6,-13.4,8.7,70
2025-04-05,Sölden,Austria,1377,4,-6,10.1,50
2025-04-06,Sölden,Austria,1377,7,-12.5,11.2,74
2025-04-07,Sölden,Austria,1377,6,-2.4,0,34
2025-04-08,Sölden,Austria,1377,4,-4,14.5,42
2025-04-09,Sölden,Austria,1377,4,-9.6,4.8,72
2025-04-10,Sölden,Austria,1377,4,-4.4,0,39
2025-04-11,Sölden,Austria,1377,4,-14.2,0,76
2025-04-12,Sölden,Austria,1377,6,-8.3,5.7,69
2025-04-13,Sölden,Austria,1377,4,-6.9,0,43
2025-04-14,Sölden,Austria,1377,7,-3.4,0,58
2025-04-15,Sölden,Austria,1377,5,-14.1,10.8,36
2025-04-16,Sölden,Austria,1377,5,-3.5,0,70
2025-04-17,Sölden,Austria,1377,4,-7.4,2.2,38
2025-04-18,Sölden,Austria,1377,3,-8.6,14.2,56
2025-04-19,Sölden,Austria,1377,7,-8.8,0,70
2025-04-20,Sölden,Austria,1377,5,-12.7,9.6,71
2025-04-21,Sölden,Austria,1377,4,-7.4,0,75
2025-04-22,Sölden,Austria,1377,3,-11.1,10.2,35
2025-04-23,Sölden,Austria,1377,7,-10.1,10.1,43
2025-04-24,Sölden,Austria,1377,4,-15.5,12.3,47
2025-04-25,Sölden,Austria,1377,4,-13,0,72
2025-04-26,Sölden,Austria,1377,7,-13.1,0,63
2025-04-27,Sölden,Austria,1377,7,-9.7,10.5,66
2025-04-28,Sölden,Austria,1377,4,-8.5,4.7,39
2025-04-29,Sölden,Austria,1377,5,-10.3,0,58
2025-04-30,Sölden,Austria,1377,4,-8.1,0,44
2025-05-01,Sölden,Austria,1377,7,13.9,2.9,0
2025-05-02,Sölden,Austria,1377,6,18,0,0
2025-05-03,Sölden,Austria,1377,6,14.2,23.2,0
2025-05-04,Sölden,Austria,1377,7,19,0,0
2025-05-05,Sölden,Austria,1377,7,16.4,23.4,0
2025-05-06,Sölden,Austria,1377,7,15.3,0,0
2025-05-07,Sölden,Austria,1377,4,16.3,0.5,0
2025-05-08,Sölden,Austria,1377,5,12.5,18.1,0
2025-05-09,Sölden,Austria,1377,4,15.7,8.8,0
2025-05-10,Sölden,Austria,1377,4,19.2,2.8,0
2025-05-11,Sölden,Austria,1377,3,19.4,21.3,0
2025-05-12,Sölden,Austria,1377,6,16.4,18.9,0
2025-05-13,Sölden,Austria,1377,7,13.9,17.1,0
2025-05-14,Sölden,Austria,1377,6,10.9,4.1,0
2025-05-15,Sölden,Austria,1377,5,3.2,0,0
2025-05-16,Sölden,Austria,1377,5,10.5,16.3,0
2025-05-17,Sölden,Austria,1377,5,14.2,16.5,0
2025-05-18,Sölden,Austria,1377,7,10.9,0,0
2025-05-19,Sölden,Austria,1377,6,8.1,0,0
2025-05-20,Sölden,Austria,1377,5,17.9,0,0
2025-05-21,Sölden,Austria,1377,6,3.3,11.7,0
2025-05-22,Sölden,Austria,1377,5,14.5,0,0
2025-05-23,Sölden,Austria,1377,5,11.3,0,0
2025-05-24,Sölden,Austria,1377,4,10.5,0,0
2025-05-25,Sölden,Austria,1377,7,12.3,3.5,0
2025-05-26,Sölden,Austria,1377,6,11.5,0,0
2025-05-27,Sölden,Austria,1377,4,8.2,0,0
2025-05-28,Sölden,Austria,1377,6,8.3,8,0
2025-05-29,Sölden,Austria,1377,5,11.3,24.6,0
2025-05-30,Sölden,Austria,1377,3,15.7,0,0
2025-05-31,Sölden,Austria,1377,6,19.6,0,0
2025-06-01,Sölden,Austria,1377,6,5.9,0,0
2025-06-02,Sölden,Austria,1377,6,13.8,0,0
2025-06-03,Sölden,Austria,1377,5,3.6,0,0
2025-06-04,Sölden,Austria,1377,5,10.5,0,0
2025-06-05,Sölden,Austria,1377,4,17.8,0,0
2025-06-06,Sölden,Austria,1377,5,10.1,13.9,0
2025-06-07,Sölden,Austria,1377,6,9.8,14.2,0
2025-06-08,Sölden,Austria,1377,6,19.2,16,0
2025-06-09,Sölden,Austria,1377,3,13.2,0,0
2025-06-10,Sölden,Austria,1377,6,14.3,0,0
2025-06-11,Sölden,Austria,1377,7,19.4,18,0
2025-06-12,Sölden,Austria,1377,7,17.1,0,0
2025-06-13,Sölden,Austria,1377,5,17.3,0,0
2025-06-14,Sölden,Austria,1377,4,8.8,23.8,0
2025-06-15,Sölden,Austria,1377,4,14.1,0,0
2025-06-16,Sölden,Austria,1377,5,15.1,4,0
2025-06-17,Sölden,Austria,1377,7,21.4,7.3,0
2025-06-18,Sölden,Austria,1377,6,9.2,20,0
2025-06-19,Sölden,Austria,1377,6,24,0,0
2025-06-20,Sölden,Austria,1377,6,17.6,0,0
2025-06-21,Sölden,Austria,1377,4,11.7,0,0
2025-06-22,Sölden,Austria,1377,6,19.2,0,0
2025-06-23,Sölden,Austria,1377,4,13.3,0,0
2025-06-24,Sölden,Austria,1377,4,17.1,0,0
2025-06-25,Sölden,Austria,1377,5,20.7,11.7,0
2025-06-26,Sölden,Austria,1377,6,10.2,0,0
2025-06-27,Sölden,Austria,1377,6,12.1,0,0
2025-06-28,Sölden,Austria,1377,7,8,13.1,0
2025-06-29,Sölden,Austria,1377,5,16,0,0
2025-06-30,Sölden,Austria,1377,6,14.9,5.6,0
2025-07-01,Sölden,Austria,1377,7,4.6,24.8,0
2025-07-02,Sölden,Austria,1377,6,10,0,0
2025-07-03,Sölden,Austria,1377,6,19.5,0,0
2025-07-04,Sölden,Austria,1377,6,12.3,0,0
2025-07-05,Sölden,Austria,1377,6,8.7,0,0
2025-07-06,Sölden,Austria,1377,6,11.9,0,0
2025-07-07,Sölden,Austria,1377,7,11.1,18.4,0
2025-07-08,Sölden,Austria,1377,5,16.3,0,0
2025-07-09,Sölden,Austria,1377,6,9.3,15,0
2025-07-10,Sölden,Austria,1377,5,23.9,0,0
2025-07-11,Sölden,Austria,1377,5,6.9,0,0
2025-07-12,Sölden,Austria,1377,7,20.3,0,0
2025-07-13,Sölden,Austria,1377,7,9.7,0,0
2025-07-14,Sölden,Austria,1377,6,11.6,0,0
2025-07-15,Sölden,Austria,1377,3,4.8,0,0
2025-07-16,Sölden,Austria,1377,4,20.3,3.8,0
2025-07-17,Sölden,Austria,1377,4,14.7,9.7,0
2025-07-18,Sölden,Austria,1377,4,20.2,9.5,0
2025-07-19,Sölden,Austria,1377,5,6.6,0,0
2025-07-20,Sölden,Austria,1377,6,22.8,0,0
2025-07-21,Sölden,Austria,1377,5,16.1,17.2,0
2025-07-22,Sölden,Austria,1377,7,4.7,0,0
2025-07-23,Sölden,Austria,1377,7,15.4,10.5,0
2025-07-24,Sölden,Austria,1377,6,7.4,0,0
2025-07-25,Sölden,Austria,1377,4,12.3,11.8,0
2025-07-26,Sölden,Austria,1377,6,18.5,0,0
2025-07-27,Sölden,Austria,1377,4,9.9,0,0
2025-07-28,Sölden,Austria,1377,6,8.6,8.5,0
2025-07-29,Sölden,Austria,1377,7,19.3,0,0
2025-07-30,Sölden,Austria,1377,6,11.7,0,0
2025-07-31,Sölden,Austria,1377,4,13.9,0,0
2025-08-01,Sölden,Austria,1377,6,8.8,0,0
2025-08-02,Sölden,Austria,1377,6,5.7,2.5,0
2025-08-03,Sölden,Austria,1377,4,23,0,0
2025-08-04,Sölden,Austria,1377,4,21.1,0,0
2025-08-05,Sölden,Austria,1377,6,9.7,0,0
2025-08-06,Sölden,Austria,1377,7,12.9,0,0
2025-08-07,Sölden,Austria,1377,5,11.9,0,0
2025-08-08,Sölden,Austria,1377,7,15,0,0
2025-08-09,Sölden,Austria,1377,6,9.3,0,0
2025-08-10,Sölden,Austria,1377,6,21.2,0,0
2025-08-11,Sölden,Austria,1377,5,9.1,0,0
2025-08-12,Sölden,Austria,1377,4,25.3,15,0
2025-08-13,Sölden,Austria,1377,6,15.4,0,0
2025-08-14,Sölden,Austria,1377,3,15.7,24.1,0
2025-08-15,Sölden,Austria,1377,6,19.9,15.9,0
2025-08-16,Sölden,Austria,1377,7,16.9,0,0
2025-08-17,Sölden,Austria,1377,6,6.2,0,0
2025-08-18,Sölden,Austria,1377,7,19.5,13.8,0
2025-08-19,Sölden,Austria,1377,5,10.4,0,0
2025-08-20,Sölden,Austria,1377,4,15,0,0
2025-08-21,Sölden,Austria,1377,7,12.4,0,0
2025-08-22,Sölden,Austria,1377,4,9.6,0,0
2025-08-23,Sölden,Austria,1377,7,11.8,10.6,0
2025-08-24,Sölden,Austria,1377,6,15.2,24.4,0
2025-08-25,Sölden,Austria,1377,6,17.7,0,0
2025-08-26,Sölden,Austria,1377,7,10.1,0,0
2025-08-27,Sölden,Austria,1377,5,15.4,0,0
2025-08-28,Sölden,Austria,1377,4,12.7,0,0
2025-08-29,Sölden,Austria,1377,4,20.6,0,0
2025-08-30,Sölden,Austria,1377,4,16.7,0,0
2025-08-31,Sölden,Austria,1377,5,23.6,0,0
2025-09-01,Sölden,Austria,1377,7,19.8,19.6,0
2025-09-02,Sölden,Austria,1377,5,14.4,0,0
2025-09-03,Sölden,Austria,1377,6,8.5,0,0
2025-09-04,Sölden,Austria,1377,7,12.3,22.4,0
2025-09-05,Sölden,Austria,1377,4,8.4,15.1,0
2025-09-06,Sölden,Austria,1377,6,15.7,0,0
2025-09-07,Sölden,Austria,1377,7,8.2,0,0
2025-09-08,Sölden,Austria,1377,4,6.5,0,0
2025-09-09,Sölden,Austria,1377,4,22.1,0,0
2025-09-10,Sölden,Austria,1377,4,25.2,8,0
2025-09-11,Sölden,Austria,1377,7,19,0,0
2025-09-12,Sölden,Austria,1377,6,15,0,0
2025-09-13,Sölden,Austria,1377,5,10,6.4,0
2025-09-14,Sölden,Austria,1377,5,12.5,0,0
2025-09-15,Sölden,Austria,1377,4,6.7,0,0
2025-09-16,Sölden,Austria,1377,7,17.2,3.2,0
2025-09-17,Sölden,Austria,1377,4,13.2,0,0
2025-09-18,Sölden,Austria,1377,6,12,0,0
2025-09-19,Sölden,Austria,1377,5,15.8,0,0
2025-09-20,Sölden,Austria,1377,5,4.9,0,0
2025-09-21,Sölden,Austria,1377,4,5.8,0,0
2025-09-22,Sölden,Austria,1377,4,15.5,0,0
2025-09-23,Sölden,Austria,1377,6,9.2,0,0
2025-09-24,Sölden,Austria,1377,4,11.1,0,0
2025-09-25,Sölden,Austria,1377,6,20.6,0,0
2025-09-26,Sölden,Austria,1377,5,5.7,0,0
2025-09-27,Sölden,Austria,1377,5,15.9,0,0
2025-09-28,Sölden,Austria,1377,4,22.9,0,0
2025-09-29,Sölden,Austria,1377,7,22.9,6.9,0
2025-09-30,Sölden,Austria,1377,5,22.2,0,0
2022-10-02,Lech-Zürs,Austria,1450,7,13.3,0,0
2022-10-03,Lech-Zürs,Austria,1450,6,18.3,9.3,0
2022-10-04,Lech-Zürs,Austria,1450,7,15.2,0,0
2022-10-05,Lech-Zürs,Austria,1450,6,17.3,0.3,0
2022-10-06,Lech-Zürs,Austria,1450,7,19.2,0,0
2022-10-07,Lech-Zürs,Austria,1450,6,16.8,0,0
2022-10-08,Lech-Zürs,Austria,1450,5,3.2,0,0
2022-10-09,Lech-Zürs,Austria,1450,5,19,0,0
2022-10-10,Lech-Zürs,Austria,1450,4,2.3,0,0
2022-10-11,Lech-Zürs,Austria,1450,5,22.6,12.4,0
2022-10-12,Lech-Zürs,Austria,1450,4,6,14.4,0
2022-10-13,Lech-Zürs,Austria,1450,6,17.4,20.2,0
2022-10-14,Lech-Zürs,Austria,1450,5,11.4,14.3,0
2022-10-15,Lech-Zürs,Austria,1450,6,10.7,0,0
2022-10-16,Lech-Zürs,Austria,1450,6,7.9,5.7,0
2022-10-17,Lech-Zürs,Austria,1450,4,3.7,0,0
2022-10-18,Lech-Zürs,Austria,1450,7,10.5,0.3,0
2022-10-19,Lech-Zürs,Austria,1450,6,16,0,0
2022-10-20,Lech-Zürs,Austria,1450,6,15.6,0,0
2022-10-21,Lech-Zürs,Austria,1450,5,18.3,0,0
2022-10-22,Lech-Zürs,Austria,1450,7,6.2,19.9,0
2022-10-23,Lech-Zürs,Austria,1450,5,18.5,13.5,0
2022-10-24,Lech-Zürs,Austria,1450,7,7.9,21.4,0
2022-10-25,Lech-Zürs,Austria,1450,4,6.2,0,0
2022-10-26,Lech-Zürs,Austria,1450,7,19.4,0,0
2022-10-27,Lech-Zürs,Austria,1450,4,18.9,0,0
2022-10-28,Lech-Zürs,Austria,1450,3,18.7,0,0
2022-10-29,Lech-Zürs,Austria,1450,7,13.2,10.3,0
2022-10-30,Lech-Zürs,Austria,1450,7,5.2,12.2,0
2022-10-31,Lech-Zürs,Austria,1450,6,9.8,14.3,0
2022-11-01,Lech-Zürs,Austria,1450,7,0,10.1,52
2022-11-02,Lech-Zürs,Austria,1450,6,-8.2,5.8,54
2022-11-03,Lech-Zürs,Austria,1450,4,-13.6,0,49
2022-11-04,Lech-Zürs,Austria,1450,4,-1.2,1.6,57
2022-11-05,Lech-Zürs,Austria,1450,6,-5.1,11.6,35
2022-11-06,Lech-Zürs,Austria,1450,7,-9.6,8.9,43
2022-11-07,Lech-Zürs,Austria,1450,5,-11.7,0,74
2022-11-08,Lech-Zürs,Austria,1450,5,-10.3,10.4,50
2022-11-09,Lech-Zürs,Austria,1450,6,-5.7,8,64
2022-11-10,Lech-Zürs,Austria,1450,7,-7.6,12.2,57
2022-11-11,Lech-Zürs,Austria,1450,6,-6.4,0,53
2022-11-12,Lech-Zürs,Austria,1450,7,-7.4,8.8,47
2022-11-13,Lech-Zürs,Austria,1450,4,-3,7.7,78
2022-11-14,Lech-Zürs,Austria,1450,7,-0.3,0,37
2022-11-15,Lech-Zürs,Austria,1450,5,-13.7,10.8,64
2022-11-16,Lech-Zürs,Austria,1450,7,-5.1,11,65
2022-11-17,Lech-Zürs,Austria,1450,4,-8.4,0,45
2022-11-18,Lech-Zürs,Austria,1450,4,-5.4,0,81
2022-11-19,Lech-Zürs,Austria,1450,5,-2.6,9.5,57
2022-11-20,Lech-Zürs,Austria,1450,7,-12.8,13.6,67
2022-11-21,Lech-Zürs,Austria,1450,6,-14.7,7.3,57
2022-11-22,Lech-Zürs,Austria,1450,4,-14.6,14.7,59
2022-11-23,Lech-Zürs,Austria,1450,6,-6.6,10.2,66
2022-11-24,Lech-Zürs,Austria,1450,6,-7,0,54
2022-11-25,Lech-Zürs,Austria,1450,4,-8.2,0,35
2022-11-26,Lech-Zürs,Austria,1450,4,-10.9,4.3,73
2022-11-27,Lech-Zürs,Austria,1450,5,-2,0,56
2022-11-28,Lech-Zürs,Austria,1450,7,-7.7,8.8,81
2022-11-29,Lech-Zürs,Austria,1450,7,-14.3,0,53
2022-11-30,Lech-Zürs,Austria,1450,6,-9.2,0,68
2022-12-01,Lech-Zürs,Austria,1450,6,-10.2,7.3,69
2022-12-02,Lech-Zürs,Austria,1450,4,-5.4,0,50
2022-12-03,Lech-Zürs,Austria,1450,7,-13.3,0,78
2022-12-04,Lech-Zürs,Austria,1450,5,-14.7,9.3,58
2022-12-05,Lech-Zürs,Austria,1450,5,-2.2,4.2,74
2022-12-06,Lech-Zürs,Austria,1450,4,-13.2,12,34
2022-12-07,Lech-Zürs,Austria,1450,7,-6.4,14.1,59
2022-12-08,Lech-Zürs,Austria,1450,7,1.2,0,52
2022-12-09,Lech-Zürs,Austria,1450,6,-3.8,13.1,43
2022-12-10,Lech-Zürs,Austria,1450,6,-11.3,9,45
2022-12-11,Lech-Zürs,Austria,1450,6,-3.1,1.8,40
2022-12-12,Lech-Zürs,Austria,1450,7,-8.6,11.6,81
2022-12-13,Lech-Zürs,Austria,1450,4,-9.8,10.4,71
2022-12-14,Lech-Zürs,Austria,1450,6,-13.6,0,52
2022-12-15,Lech-Zürs,Austria,1450,5,-8.3,0,51
2022-12-16,Lech-Zürs,Austria,1450,7,-10.6,0,81
2022-12-17,Lech-Zürs,Austria,1450,7,-9.2,0,38
2022-12-18,Lech-Zürs,Austria,1450,7,-12.8,2.2,55
2022-12-19,Lech-Zürs,Austria,1450,6,-9.2,0,57
2022-12-20,Lech-Zürs,Austria,1450,7,-8.9,10.3,61
2022-12-21,Lech-Zürs,Austria,1450,5,-8.8,11,60
2022-12-22,Lech-Zürs,Austria,1450,6,-10,0,68
2022-12-23,Lech-Zürs,Austria,1450,6,-9.2,7.4,44
2022-12-24,Lech-Zürs,Austria,1450,5,-9.8,1.7,38
2022-12-25,Lech-Zürs,Austria,1450,5,-3.7,12.5,54
2022-12-26,Lech-Zürs,Austria,1450,7,-4.3,2.3,82
2022-12-27,Lech-Zürs,Austria,1450,6,-6.9,2.4,39
2022-12-28,Lech-Zürs,Austria,1450,5,-4.4,10.2,34
2022-12-29,Lech-Zürs,Austria,1450,3,-9.3,9.8,77
2022-12-30,Lech-Zürs,Austria,1450,7,-7.1,4.6,57
2022-12-31,Lech-Zürs,Austria,1450,4,-8.7,13.1,36
2023-01-01,Lech-Zürs,Austria,1450,7,-12.6,14.4,50
2023-01-02,Lech-Zürs,Austria,1450,4,-10.4,7.2,55
2023-01-03,Lech-Zürs,Austria,1450,6,-9.4,12.8,47
2023-01-04,Lech-Zürs,Austria,1450,7,-8.6,4.3,35
2023-01-05,Lech-Zürs,Austria,1450,7,-6.1,0,74
2023-01-06,Lech-Zürs,Austria,1450,7,-7.7,2.6,41
2023-01-07,Lech-Zürs,Austria,1450,5,-3,8.6,83
2023-01-08,Lech-Zürs,Austria,1450,5,-11.5,1,77
2023-01-09,Lech-Zürs,Austria,1450,7,-12.1,0,55
2023-01-10,Lech-Zürs,Austria,1450,6,-10.2,13.8,58
2023-01-11,Lech-Zürs,Austria,1450,4,-3.6,0,35
2023-01-12,Lech-Zürs,Austria,1450,6,0.3,0,41
2023-01-13,Lech-Zürs,Austria,1450,5,-16.6,0,78
2023-01-14,Lech-Zürs,Austria,1450,4,-11.2,1.1,71
2023-01-15,Lech-Zürs,Austria,1450,5,-7.2,12.6,57
2023-01-16,Lech-Zürs,Austria,1450,7,-3.5,0,48
2023-01-17,Lech-Zürs,Austria,1450,7,-15.8,5.9,57
2023-01-18,Lech-Zürs,Austria,1450,6,-6.2,8.3,53
2023-01-19,Lech-Zürs,Austria,1450,5,-9.5,0,37
2023-01-20,Lech-Zürs,Austria,1450,4,-12.8,0,59
2023-01-21,Lech-Zürs,Austria,1450,4,-9.1,0,41
2023-01-22,Lech-Zürs,Austria,1450,5,-7.8,3,41
2023-01-23,Lech-Zürs,Austria,1450,7,-5.5,5.6,39
2023-01-24,Lech-Zürs,Austria,1450,4,-12.5,13,43
2023-01-25,Lech-Zürs,Austria,1450,5,-14.8,9.1,66
2023-01-26,Lech-Zürs,Austria,1450,6,-13.8,8.6,78
2023-01-27,Lech-Zürs,Austria,1450,7,-6.7,9.1,52
2023-01-28,Lech-Zürs,Austria,1450,6,-11.2,9.3,72
2023-01-29,Lech-Zürs,Austria,1450,7,-10.2,0,82
2023-01-30,Lech-Zürs,Austria,1450,4,-5.2,4.2,54
2023-01-31,Lech-Zürs,Austria,1450,6,-10.9,5.2,73
2023-02-01,Lech-Zürs,Austria,1450,4,-4.1,7,36
2023-02-02,Lech-Zürs,Austria,1450,4,-11.6,0.2,77
2023-02-03,Lech-Zürs,Austria,1450,6,-14.3,0,53
2023-02-04,Lech-Zürs,Austria,1450,6,-12.6,13,58
2023-02-05,Lech-Zürs,Austria,1450,5,-13.5,15,63
2023-02-06,Lech-Zürs,Austria,1450,7,-1.9,0,69
2023-02-07,Lech-Zürs,Austria,1450,6,-15.4,5,59
2023-02-08,Lech-Zürs,Austria,1450,7,-7.3,0,55
2023-02-09,Lech-Zürs,Austria,1450,4,-9.4,0,41
2023-02-10,Lech-Zürs,Austria,1450,7,-8.3,12.8,71
2023-02-11,Lech-Zürs,Austria,1450,5,-11.8,13.6,74
2023-02-12,Lech-Zürs,Austria,1450,4,-0.8,10.4,35
2023-02-13,Lech-Zürs,Austria,1450,6,-0.4,12.4,63
2023-02-14,Lech-Zürs,Austria,1450,5,-2.5,0,63
2023-02-15,Lech-Zürs,Austria,1450,4,-4.7,0,55
2023-02-16,Lech-Zürs,Austria,1450,6,-16.2,11.2,60
2023-02-17,Lech-Zürs,Austria,1450,6,-11.7,4.4,44
2023-02-18,Lech-Zürs,Austria,1450,4,-8.7,6.4,43
2023-02-19,Lech-Zürs,Austria,1450,4,-10.4,9.1,45
2023-02-20,Lech-Zürs,Austria,1450,7,-1.2,7.9,42
2023-02-21,Lech-Zürs,Austria,1450,7,-13.1,0.7,74
2023-02-22,Lech-Zürs,Austria,1450,6,-7.1,10.9,71
2023-02-23,Lech-Zürs,Austria,1450,7,-4.9,12.6,68
2023-02-24,Lech-Zürs,Austria,1450,4,-14.2,6.9,73
2023-02-25,Lech-Zürs,Austria,1450,7,-14.1,3.5,34
2023-02-26,Lech-Zürs,Austria,1450,4,-7.2,6.8,49
2023-02-27,Lech-Zürs,Austria,1450,5,-12.3,0,55
2023-02-28,Lech-Zürs,Austria,1450,5,-6.3,0,43
2023-03-01,Lech-Zürs,Austria,1450,4,-12.5,0,74
2023-03-02,Lech-Zürs,Austria,1450,7,-5.4,5.6,56
2023-03-03,Lech-Zürs,Austria,1450,4,-11.6,3.5,58
2023-03-04,Lech-Zürs,Austria,1450,6,-6,0,64
2023-03-05,Lech-Zürs,Austria,1450,5,-6.9,0,55
2023-03-06,Lech-Zürs,Austria,1450,5,-11.3,11.2,45
2023-03-07,Lech-Zürs,Austria,1450,7,-17.2,12.3,44
2023-03-08,Lech-Zürs,Austria,1450,5,-9.9,8.3,50
2023-03-09,Lech-Zürs,Austria,1450,6,-9.4,0,63
2023-03-10,Lech-Zürs,Austria,1450,5,-10.4,7.1,79
2023-03-11,Lech-Zürs,Austria,1450,7,-0.7,0,71
2023-03-12,Lech-Zürs,Austria,1450,6,-10.3,13.6,51
2023-03-13,Lech-Zürs,Austria,1450,7,-6.7,0,34
2023-03-14,Lech-Zürs,Austria,1450,5,-9.6,8.5,58
2023-03-15,Lech-Zürs,Austria,1450,6,-2.5,10.8,34
2023-03-16,Lech-Zürs,Austria,1450,5,-9.4,8.4,39
2023-03-17,Lech-Zürs,Austria,1450,4,-5.8,0,67
2023-03-18,Lech-Zürs,Austria,1450,7,-9.3,8.2,51
2023-03-19,Lech-Zürs,Austria,1450,4,-8.2,0,44
2023-03-20,Lech-Zürs,Austria,1450,7,-9.3,14.5,66
2023-03-21,Lech-Zürs,Austria,1450,7,-8,1.8,54
2023-03-22,Lech-Zürs,Austria,1450,4,-9.2,12.8,36
2023-03-23,Lech-Zürs,Austria,1450,5,-12.4,5,51
2023-03-24,Lech-Zürs,Austria,1450,4,-10.8,12,73
2023-03-25,Lech-Zürs,Austria,1450,6,-9.1,7.4,44
2023-03-26,Lech-Zürs,Austria,1450,4,-13.1,0,55
2023-03-27,Lech-Zürs,Austria,1450,3,-12.8,4.7,71
2023-03-28,Lech-Zürs,Austria,1450,6,0.2,0.1,53
2023-03-29,Lech-Zürs,Austria,1450,5,-11.5,0.7,54
2023-03-30,Lech-Zürs,Austria,1450,6,-3.6,4.7,45
2023-03-31,Lech-Zürs,Austria,1450,5,-13.5,0,55
2023-04-01,Lech-Zürs,Austria,1450,7,-5.8,0.9,37
2023-04-02,Lech-Zürs,Austria,1450,4,-10.1,14.3,76
2023-04-03,Lech-Zürs,Austria,1450,5,-10.5,9.5,66
2023-04-04,Lech-Zürs,Austria,1450,4,-5.6,8,62
2023-04-05,Lech-Zürs,Austria,1450,6,-11.8,7.2,67
2023-04-06,Lech-Zürs,Austria,1450,7,-5.9,0,79
2023-04-07,Lech-Zürs,Austria,1450,7,-11.2,9.2,64
2023-04-08,Lech-Zürs,Austria,1450,6,-13.4,0,35
2023-04-09,Lech-Zürs,Austria,1450,5,-4.3,13.9,58
2023-04-10,Lech-Zürs,Austria,1450,6,-4.3,10.4,54
2023-04-11,Lech-Zürs,Austria,1450,7,-6.4,8.3,41
2023-04-12,Lech-Zürs,Austria,1450,4,-10.6,0,78
2023-04-13,Lech-Zürs,Austria,1450,7,-3.4,4.2,59
2023-04-14,Lech-Zürs,Austria,1450,5,-10.8,1.3,55
2023-04-15,Lech-Zürs,Austria,1450,5,-1.8,1.3,80
2023-04-16,Lech-Zürs,Austria,1450,4,-12.7,13.9,73
2023-04-17,Lech-Zürs,Austria,1450,4,-12.3,9.3,74
2023-04-18,Lech-Zürs,Austria,1450,6,-16.6,0,47
2023-04-19,Lech-Zürs,Austria,1450,5,-7.6,0,81
2023-04-20,Lech-Zürs,Austria,1450,7,-10.9,0.4,76
2023-04-21,Lech-Zürs,Austria,1450,7,-3.4,11.6,34
2023-04-22,Lech-Zürs,Austria,1450,7,-14.3,0,81
2023-04-23,Lech-Zürs,Austria,1450,5,-2.2,0,64
2023-04-24,Lech-Zürs,Austria,1450,5,-0.8,5.6,75
2023-04-25,Lech-Zürs,Austria,1450,5,-9,9.2,75
2023-04-26,Lech-Zürs,Austria,1450,4,-12.1,3.1,70
2023-04-27,Lech-Zürs,Austria,1450,4,-10.8,0,44
2023-04-28,Lech-Zürs,Austria,1450,6,-7.2,0,41
2023-04-29,Lech-Zürs,Austria,1450,5,-13.1,0,74
2023-04-30,Lech-Zürs,Austria,1450,6,-3.7,0,44
2023-05-01,Lech-Zürs,Austria,1450,7,17.3,0,0
2023-05-02,Lech-Zürs,Austria,1450,5,13,0,0
2023-05-03,Lech-Zürs,Austria,1450,6,15.8,0,0
2023-05-04,Lech-Zürs,Austria,1450,4,20.5,2.6,0
2023-05-05,Lech-Zürs,Austria,1450,5,16.2,0,0
2023-05-06,Lech-Zürs,Austria,1450,7,20.1,0,0
2023-05-07,Lech-Zürs,Austria,1450,5,16.3,0,0
2023-05-08,Lech-Zürs,Austria,1450,4,22.9,9.5,0
2023-05-09,Lech-Zürs,Austria,1450,6,19.9,18.6,0
2023-05-10,Lech-Zürs,Austria,1450,6,20.1,6.6,0
2023-05-11,Lech-Zürs,Austria,1450,4,16.5,0,0
2023-05-12,Lech-Zürs,Austria,1450,6,19.3,0,0
2023-05-13,Lech-Zürs,Austria,1450,4,5.3,19.2,0
2023-05-14,Lech-Zürs,Austria,1450,6,6.6,0,0
2023-05-15,Lech-Zürs,Austria,1450,6,9.2,21.1,0
2023-05-16,Lech-Zürs,Austria,1450,7,9.9,23.7,0
2023-05-17,Lech-Zürs,Austria,1450,7,15.4,0,0
2023-05-18,Lech-Zürs,Austria,1450,3,17.5,0,0
2023-05-19,Lech-Zürs,Austria,1450,5,4.2,0,0
2023-05-20,Lech-Zürs,Austria,1450,6,16.9,0,0
2023-05-21,Lech-Zürs,Austria,1450,6,11.8,0,0
2023-05-22,Lech-Zürs,Austria,1450,6,12.3,0,0
2023-05-23,Lech-Zürs,Austria,1450,4,4.3,0,0
2023-05-24,Lech-Zürs,Austria,1450,5,14.1,12.4,0
2023-05-25,Lech-Zürs,Austria,1450,5,19.5,6.5,0
2023-05-26,Lech-Zürs,Austria,1450,6,7.6,0,0
