Region,Country,Date,Elevation (m),Wind (Beaufort),Temperature (Â°C),Snow Depth (cm),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Taufkirchen_Vils_Baum,Germany,10/06/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,21/07/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,24/08/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,18/09/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,28/10/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,05/11/2015,,,,2,,,2,0.066666667,2,1
Taufkirchen_Vils_Baum,Germany,10/12/2015,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,18/01/2016,,,,26,,,26,2.516129032,10,16
Taufkirchen_Vils_Baum,Germany,02/02/2016,,,,5,,,5,0.172413793,4,2
Taufkirchen_Vils_Baum,Germany,05/03/2016,,,,17,,,17,0.741935484,12,4
Taufkirchen_Vils_Baum,Germany,28/04/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,05/05/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,20/06/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,21/07/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,12/08/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,10/09/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,11/10/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,26/11/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,15/12/2016,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,19/01/2017,,,,32,,,32,6.64516129,15,29
Taufkirchen_Vils_Baum,Germany,08/02/2017,,,,0,,,0,0.285714286,4,2
Taufkirchen_Vils_Baum,Germany,17/03/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,24/04/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,02/05/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,16/06/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,16/07/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,02/08/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,28/09/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,13/10/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,30/11/2017,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,01/12/2017,,,,27,,,27,1.322580645,6,11
Taufkirchen_Vils_Baum,Germany,26/01/2018,,,,16,,,16,0.709677419,12,4
Taufkirchen_Vils_Baum,Germany,21/02/2018,,,,22,,,22,2.964285714,12,17
Taufkirchen_Vils_Baum,Germany,05/03/2018,,,,16,,,16,0.903225806,5,7
Taufkirchen_Vils_Baum,Germany,07/04/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,03/05/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,15/06/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,08/07/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,23/08/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,18/09/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,12/10/2018,,,,0,,,0,0,0,0
Taufkirchen_Vils_Baum,Germany,24/11/2018,,,,9,,,9,0.866666667,8,6
Taufkirchen_Vils_Baum,Germany,16/12/2018,,,,2,,,2,0.161290323,2,4
Teisendorf,Germany,04/01/2015,,,,42,,,42,5.225806452,34,16
Teisendorf,Germany,18/02/2015,,,,18,,,18,7.571428571,19,21
Teisendorf,Germany,22/03/2015,,,,0,,,0,0,0,0
Teisendorf,Germany,04/04/2015,,,,0,,,0,0,0,0
Teisendorf,Germany,18/10/2015,,,,0,,,0,0,0,0
Teisendorf,Germany,04/11/2015,,,,0,,,0,0,0,0
Teisendorf,Germany,23/12/2015,,,,0,,,0,0,0,0
Teisendorf,Germany,07/01/2016,,,,37,,,37,3.451612903,17,14
Teisendorf,Germany,07/02/2016,,,,0,,,0,0,0,0
Teisendorf,Germany,09/03/2016,,,,5,,,5,0.225806452,4,2
Teisendorf,Germany,27/04/2016,,,,0,,,0,0,0,0
Teisendorf,Germany,12/10/2016,,,,0,,,0,0,0,0
Teisendorf,Germany,30/11/2016,,,,0,,,0,0,0,0
Teisendorf,Germany,21/12/2016,,,,2,,,2,0.064516129,2,1
Teisendorf,Germany,22/01/2017,,,,74,,,74,17.80645161,29,29
Teisendorf,Germany,24/02/2017,,,,0,,,0,1.107142857,9,5
Teisendorf,Germany,04/03/2017,,,,0,,,0,0,0,0
Teisendorf,Germany,15/04/2017,,,,0,,,0,0,0,0
Teisendorf,Germany,04/10/2017,,,,0,,,0,0,0,0
Teisendorf,Germany,08/11/2017,,,,3,,,3,0.1,3,1
Teisendorf,Germany,22/12/2017,,,,13,,,13,0.870967742,4,13
Teisendorf,Germany,01/01/2018,,,,7,,,7,0.225806452,4,2
Teisendorf,Germany,28/02/2018,,,,20,,,20,1,4,12
Teisendorf,Germany,05/03/2018,,,,4,,,4,0.129032258,2,2
Teisendorf,Germany,14/04/2018,,,,0,,,0,0,0,0
Teisendorf,Germany,18/10/2018,,,,0,,,0,0,0,0
Teisendorf,Germany,05/11/2018,,,,2,,,2,0.066666667,2,1
Teisendorf,Germany,14/12/2018,,,,4,,,4,0.451612903,4,5
Tiefenbach_Oberndorf,Germany,05/01/2015,,,,38,,,38,5.258064516,16,17
Tiefenbach_Oberndorf,Germany,24/02/2015,,,,11,,,11,6.714285714,14,19
Tiefenbach_Oberndorf,Germany,20/03/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,08/04/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,24/05/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,16/06/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,04/07/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,07/08/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,24/09/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,14/10/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,15/11/2015,,,,0,,,0,0.033333333,1,1
Tiefenbach_Oberndorf,Germany,06/12/2015,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,17/01/2016,,,,36,,,36,5.935483871,16,20
Tiefenbach_Oberndorf,Germany,10/02/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,24/03/2016,,,,7,,,7,0.225806452,2,4
Tiefenbach_Oberndorf,Germany,06/04/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,16/05/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,01/06/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,21/07/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,17/08/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,24/09/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,17/10/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,15/11/2016,,,,0,,,0,0.1,3,1
Tiefenbach_Oberndorf,Germany,24/12/2016,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,08/01/2017,,,,57,,,57,19.61290323,28,29
Tiefenbach_Oberndorf,Germany,10/02/2017,,,,0,,,0,7.428571429,15,19
Tiefenbach_Oberndorf,Germany,19/03/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,07/04/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,22/05/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,10/06/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,06/07/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,21/08/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,27/09/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,02/10/2017,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,21/11/2017,,,,5,,,5,0.166666667,3,3
Tiefenbach_Oberndorf,Germany,21/12/2017,,,,59,,,59,5.451612903,18,23
Tiefenbach_Oberndorf,Germany,18/01/2018,,,,22,,,22,1.806451613,14,8
Tiefenbach_Oberndorf,Germany,12/02/2018,,,,16,,,16,1.428571429,8,9
Tiefenbach_Oberndorf,Germany,21/03/2018,,,,8,,,8,0.451612903,3,6
Tiefenbach_Oberndorf,Germany,07/04/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,19/05/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,14/06/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,22/07/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,09/08/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,24/09/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,04/10/2018,,,,0,,,0,0,0,0
Tiefenbach_Oberndorf,Germany,03/11/2018,,,,2,,,2,0.066666667,1,2
Tiefenbach_Oberndorf,Germany,03/12/2018,,,,11,,,11,0.419354839,5,7
Tittling,Germany,10/01/2015,,,,50,,,50,9.580645161,33,21
Tittling,Germany,12/02/2015,,,,15,,,15,19.60714286,37,24
Tittling,Germany,03/03/2015,,,,1,,,1,0.032258065,1,1
Tittling,Germany,12/04/2015,,,,6,,,6,0.2,3,2
Tittling,Germany,20/05/2015,,,,0,,,0,0,0,0
Tittling,Germany,18/06/2015,,,,0,,,0,0,0,0
Tittling,Germany,04/07/2015,,,,0,,,0,0,0,0
Tittling,Germany,26/08/2015,,,,0,,,0,0,0,0
Tittling,Germany,07/09/2015,,,,0,,,0,0,0,0
Tittling,Germany,14/10/2015,,,,0,,,0,0,0,0
Tittling,Germany,16/11/2015,,,,5,,,5,0.3,2,6
Tittling,Germany,30/12/2015,,,,0,,,0,0,0,0
Tittling,Germany,27/01/2016,,,,48,,,48,8.032258065,18,23
Tittling,Germany,19/02/2016,,,,18,,,18,1.103448276,9,5
Tittling,Germany,02/03/2016,,,,5,,,5,0.161290323,2,3
Tittling,Germany,14/04/2016,,,,0,,,0,0,0,0
Tittling,Germany,27/05/2016,,,,0,,,0,0,0,0
Tittling,Germany,15/06/2016,,,,0,,,0,0,0,0
Tittling,Germany,22/07/2016,,,,0,,,0,0,0,0
Tittling,Germany,21/08/2016,,,,0,,,0,0,0,0
Tittling,Germany,25/09/2016,,,,0,,,0,0,0,0
Tittling,Germany,10/10/2016,,,,0,,,0,0,0,0
Tittling,Germany,07/11/2016,,,,0,,,0,0,0,0
Tittling,Germany,07/12/2016,,,,0,,,0,0,0,0
Tittling,Germany,18/01/2017,,,,74,,,74,35.32258065,55,29
Tittling,Germany,03/02/2017,,,,2,,,2,13,30,20
Tittling,Germany,02/03/2017,,,,3,,,3,0.096774194,3,1
Tittling,Germany,29/04/2017,,,,0,,,0,0,0,0
Tittling,Germany,06/05/2017,,,,0,,,0,0,0,0
Tittling,Germany,16/06/2017,,,,0,,,0,0,0,0
Tittling,Germany,25/07/2017,,,,0,,,0,0,0,0
Tittling,Germany,10/08/2017,,,,0,,,0,0,0,0
Tittling,Germany,27/09/2017,,,,0,,,0,0,0,0
Tittling,Germany,17/10/2017,,,,0,,,0,0,0,0
Tittling,Germany,28/11/2017,,,,9,,,9,0.333333333,5,4
Tittling,Germany,22/12/2017,,,,75,,,75,10.25806452,31,25
Tittling,Germany,09/01/2018,,,,28,,,28,4.483870968,18,18
Tittling,Germany,19/02/2018,,,,17,,,17,1.75,8,9
Tittling,Germany,02/03/2018,,,,4,,,4,0.193548387,3,3
Tittling,Germany,12/04/2018,,,,0,,,0,0,0,0
Tittling,Germany,06/05/2018,,,,0,,,0,0,0,0
Tittling,Germany,16/06/2018,,,,0,,,0,0,0,0
Tittling,Germany,15/07/2018,,,,0,,,0,0,0,0
Tittling,Germany,09/08/2018,,,,0,,,0,0,0,0
Tittling,Germany,20/09/2018,,,,0,,,0,0,0,0
Tittling,Germany,25/10/2018,,,,0,,,0,0,0,0
Tittling,Germany,21/11/2018,,,,1,,,1,0.033333333,1,1
Tittling,Germany,04/12/2018,,,,30,,,30,3.806451613,16,13
Todtmoos,Germany,17/01/2015,,,,74,,,74,15.90322581,63,27
Todtmoos,Germany,03/02/2015,,,,52,,,52,55.53571429,93,28
Todtmoos,Germany,21/03/2015,,,,3,,,3,12.06451613,53,18
Todtmoos,Germany,05/04/2015,,,,2,,,2,0.066666667,2,1
Todtmoos,Germany,22/10/2015,,,,0,,,0,0,0,0
Todtmoos,Germany,03/11/2015,,,,30,,,30,2.5,19,9
Todtmoos,Germany,27/12/2015,,,,0,,,0,0,0,0
Todtmoos,Germany,02/01/2016,,,,106,,,106,25.64516129,65,28
Todtmoos,Germany,12/02/2016,,,,67,,,67,9.068965517,25,26
Todtmoos,Germany,07/03/2016,,,,52,,,52,11.77419355,38,20
Todtmoos,Germany,26/04/2016,,,,12,,,12,0.833333333,10,5
Todtmoos,Germany,18/10/2016,,,,0,,,0,0,0,0
Todtmoos,Germany,24/11/2016,,,,4,,,4,0.266666667,4,4
Todtmoos,Germany,18/12/2016,,,,0,,,0,0,0,0
Todtmoos,Germany,13/01/2017,,,,64,,,64,17.67741935,42,27
Todtmoos,Germany,18/02/2017,,,,12,,,12,1.892857143,7,14
Todtmoos,Germany,01/03/2017,,,,6,,,6,0.387096774,8,4
Todtmoos,Germany,25/04/2017,,,,4,,,4,0.133333333,2,2
Todtmoos,Germany,08/10/2017,,,,0,,,0,0,0,0
Todtmoos,Germany,27/11/2017,,,,30,,,30,1.933333333,16,10
Todtmoos,Germany,25/12/2017,,,,102,,,102,30.83870968,54,31
Todtmoos,Germany,20/01/2018,,,,41,,,41,5.387096774,29,13
Todtmoos,Germany,23/02/2018,,,,26,,,26,5.75,10,28
Todtmoos,Germany,04/03/2018,,,,11,,,11,1.612903226,11,8
Todtmoos,Germany,08/04/2018,,,,0,,,0,0,0,0
Todtmoos,Germany,09/10/2018,,,,0,,,0,0,0,0
Todtmoos,Germany,12/11/2018,,,,0,,,0,0,0,0
Todtmoos,Germany,18/12/2018,,,,5,,,5,0.258064516,5,2
Traunreut_Fruhling,Germany,09/01/2015,,,,62,,,62,9.580645161,33,23
Traunreut_Fruhling,Germany,27/02/2015,,,,12,,,12,15.5,37,23
Traunreut_Fruhling,Germany,08/03/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,08/04/2015,,,,1,,,1,0.033333333,1,1
Traunreut_Fruhling,Germany,28/05/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,14/06/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,03/07/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,02/08/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,16/09/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,12/10/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,22/11/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,20/12/2015,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,09/01/2016,,,,47,,,47,5,25,17
Traunreut_Fruhling,Germany,28/02/2016,,,,2,,,2,0.068965517,2,1
Traunreut_Fruhling,Germany,19/03/2016,,,,27,,,27,1.258064516,11,6
Traunreut_Fruhling,Germany,28/04/2016,,,,5,,,5,0.166666667,5,1
Traunreut_Fruhling,Germany,30/05/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,22/06/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,14/07/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,19/08/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,05/09/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,20/10/2016,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,18/11/2016,,,,0,,,0,0.1,2,2
Traunreut_Fruhling,Germany,24/12/2016,,,,5,,,5,0.35483871,5,3
Traunreut_Fruhling,Germany,04/01/2017,,,,82,,,82,23.16129032,34,29
Traunreut_Fruhling,Germany,26/02/2017,,,,0,,,0,2,18,4
Traunreut_Fruhling,Germany,14/03/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,30/04/2017,,,,5,,,5,0.166666667,5,1
Traunreut_Fruhling,Germany,27/05/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,24/06/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,04/07/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,09/08/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,07/09/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,19/10/2017,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,29/11/2017,,,,14,,,14,0.466666667,12,2
Traunreut_Fruhling,Germany,21/12/2017,,,,36,,,36,3.451612903,15,15
Traunreut_Fruhling,Germany,23/01/2018,,,,23,,,23,1.483870968,15,5
Traunreut_Fruhling,Germany,27/02/2018,,,,32,,,32,5.107142857,12,24
Traunreut_Fruhling,Germany,28/03/2018,,,,7,,,7,0.967741935,7,6
Traunreut_Fruhling,Germany,25/04/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,21/05/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,21/06/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,07/07/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,13/08/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,01/09/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,17/10/2018,,,,0,,,0,0,0,0
Traunreut_Fruhling,Germany,11/11/2018,,,,14,,,14,1.066666667,12,6
Traunreut_Fruhling,Germany,26/12/2018,,,,19,,,19,2.290322581,13,13
Trochtelfingen_Wilsingen,Germany,01/01/2015,,,,41,,,41,9.129032258,29,25
Trochtelfingen_Wilsingen,Germany,03/02/2015,,,,26,,,26,21.89285714,38,28
Trochtelfingen_Wilsingen,Germany,11/03/2015,,,,0,,,0,1.322580645,15,7
Trochtelfingen_Wilsingen,Germany,10/04/2015,,,,10,,,10,0.333333333,10,1
Trochtelfingen_Wilsingen,Germany,02/05/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,30/06/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,27/07/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,19/08/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,23/09/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,24/10/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,01/11/2015,,,,13,,,13,1.2,6,8
Trochtelfingen_Wilsingen,Germany,21/12/2015,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,11/01/2016,,,,38,,,38,5.258064516,19,17
Trochtelfingen_Wilsingen,Germany,27/02/2016,,,,8,,,8,0.448275862,6,4
Trochtelfingen_Wilsingen,Germany,18/03/2016,,,,19,,,19,1.258064516,6,12
Trochtelfingen_Wilsingen,Germany,24/04/2016,,,,3,,,3,0.1,3,1
Trochtelfingen_Wilsingen,Germany,10/05/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,29/06/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,22/07/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,03/08/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,02/09/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,27/10/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,13/11/2016,,,,2,,,2,0.066666667,1,2
Trochtelfingen_Wilsingen,Germany,26/12/2016,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,18/01/2017,,,,26,,,26,12.64516129,20,29
Trochtelfingen_Wilsingen,Germany,25/02/2017,,,,2,,,2,0.392857143,2,6
Trochtelfingen_Wilsingen,Germany,07/03/2017,,,,1,,,1,0.032258065,1,1
Trochtelfingen_Wilsingen,Germany,02/04/2017,,,,26,,,26,0.933333333,17,7
Trochtelfingen_Wilsingen,Germany,26/05/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,12/06/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,09/07/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,27/08/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,26/09/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,02/10/2017,,,,0,,,0,0,0,0
Trochtelfingen_Wilsingen,Germany,10/11/2017,,,,8,,,8,0.3,3,6
Trochtelfingen_Wilsingen,Germany,09/12/2017,,,,49,,,49,5.838709677,16,24
Trostberg,Germany,06/01/2015,,,,39,,,39,7.612903226,27,16
Trostberg,Germany,07/02/2015,,,,9,,,9,12.14285714,24,19
Trostberg,Germany,27/03/2015,,,,0,,,0,0,0,0
Trostberg,Germany,28/04/2015,,,,0,,,0,0,0,0
Trostberg,Germany,17/10/2015,,,,0,,,0,0,0,0
Trostberg,Germany,03/11/2015,,,,0,,,0,0,0,0
Trostberg,Germany,02/12/2015,,,,0,,,0,0,0,0
Trostberg,Germany,20/01/2016,,,,13,,,13,2.451612903,12,9
Trostberg,Germany,03/02/2016,,,,0,,,0,0,0,0
Trostberg,Germany,12/03/2016,,,,2,,,2,0.064516129,2,1
Trostberg,Germany,08/04/2016,,,,0,,,0,0,0,0
Trostberg,Germany,22/10/2016,,,,0,,,0,0,0,0
Trostberg,Germany,04/11/2016,,,,0,,,0,0,0,0
Trostberg,Germany,18/12/2016,,,,0,,,0,0,0,0
Trostberg,Germany,08/01/2017,,,,39,,,39,13.64516129,21,29
Trostberg,Germany,26/02/2017,,,,0,,,0,0,0,0
Trostberg,Germany,18/03/2017,,,,0,,,0,0,0,0
Trostberg,Germany,09/04/2017,,,,0,,,0,0,0,0
Trostberg,Germany,19/10/2017,,,,0,,,0,0,0,0
Trostberg,Germany,12/11/2017,,,,0,,,0,0,0,0
Trostberg,Germany,21/12/2017,,,,0,,,0,0,0,0
Trostberg,Germany,07/01/2018,,,,0,,,0,0,0,0
Trostberg,Germany,08/02/2018,,,,0,,,0,0,0,0
Trostberg,Germany,29/03/2018,,,,0,,,0,0,0,0
Trostberg,Germany,04/04/2018,,,,0,,,0,0,0,0
Trostberg,Germany,09/10/2018,,,,0,,,0,0,0,0
Trostberg,Germany,29/11/2018,,,,5,,,5,0.166666667,5,1
Trostberg,Germany,29/12/2018,,,,0,,,0,0,0,0
Tussling,Germany,12/01/2015,,,,24,,,24,3.838709677,21,18
Tussling,Germany,11/02/2015,,,,6,,,6,2.392857143,8,11
Tussling,Germany,27/03/2015,,,,0,,,0,0,0,0
Tussling,Germany,30/04/2015,,,,1,,,1,0.033333333,1,1
Tussling,Germany,28/10/2015,,,,0,,,0,0,0,0
Tussling,Germany,12/11/2015,,,,0,,,0,0,0,0
Tussling,Germany,01/12/2015,,,,0,,,0,0,0,0
Tussling,Germany,30/01/2016,,,,19,,,19,1.806451613,6,13
Tussling,Germany,20/02/2016,,,,1,,,1,0.034482759,1,1
Tussling,Germany,08/03/2016,,,,7,,,7,0.258064516,4,4
Tussling,Germany,22/04/2016,,,,0,,,0,0,0,0
Tussling,Germany,07/10/2016,,,,0,,,0,0,0,0
Tussling,Germany,30/11/2016,,,,2,,,2,0.066666667,2,1
Tussling,Germany,08/12/2016,,,,1,,,1,0.032258065,1,1
Tussling,Germany,07/01/2017,,,,25,,,25,5.870967742,18,29
Tussling,Germany,25/02/2017,,,,0,,,0,0,0,0
Tussling,Germany,03/03/2017,,,,0,,,0,0,0,0
Tussling,Germany,11/04/2017,,,,0,,,0,0,0,0
Tussling,Germany,21/10/2017,,,,0,,,0,0,0,0
Tussling,Germany,17/11/2017,,,,2,,,2,0.066666667,1,2
Tussling,Germany,16/12/2017,,,,16,,,16,0.548387097,5,8
Tussling,Germany,24/01/2018,,,,8,,,8,0.322580645,5,4
Tussling,Germany,19/02/2018,,,,13,,,13,0.678571429,5,7
Tussling,Germany,01/03/2018,,,,10,,,10,0.387096774,3,6
Tussling,Germany,08/04/2018,,,,0,,,0,0,0,0
Tussling,Germany,20/10/2018,,,,0,,,0,0,0,0
Tussling,Germany,28/11/2018,,,,10,,,10,0.766666667,6,6
Tussling,Germany,05/12/2018,,,,4,,,4,0.35483871,3,5
Tuttlingen,Germany,02/01/2015,,,,33,,,33,8.516129032,24,23
Tuttlingen,Germany,27/02/2015,,,,24,,,24,17.85714286,25,28
Tuttlingen,Germany,17/03/2015,,,,1,,,1,1.258064516,11,4
Tuttlingen,Germany,22/04/2015,,,,8,,,8,0.266666667,8,1
Tuttlingen,Germany,14/05/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,08/06/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,27/07/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,12/08/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,05/09/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,17/10/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,19/11/2015,,,,12,,,12,0.666666667,5,5
Tuttlingen,Germany,12/12/2015,,,,0,,,0,0,0,0
Tuttlingen,Germany,27/01/2016,,,,41,,,41,8.096774194,24,24
Tuttlingen,Germany,15/02/2016,,,,24,,,24,1.344827586,12,8
Tuttlingen,Germany,12/03/2016,,,,24,,,24,1.129032258,10,9
Tuttlingen,Germany,25/04/2016,,,,5,,,5,0.166666667,3,2
Tuttlingen,Germany,20/05/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,02/06/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,16/07/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,20/08/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,28/09/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,08/10/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,19/11/2016,,,,4,,,4,0.133333333,1,4
Tuttlingen,Germany,05/12/2016,,,,0,,,0,0,0,0
Tuttlingen,Germany,08/01/2017,,,,34,,,34,10.51612903,18,29
Tuttlingen,Germany,04/02/2017,,,,4,,,4,0.25,3,4
Tuttlingen,Germany,01/03/2017,,,,2,,,2,0.064516129,1,2
Tuttlingen,Germany,13/04/2017,,,,6,,,6,0.2,5,2
Tuttlingen,Germany,19/05/2017,,,,0,,,0,0,0,0
Tuttlingen,Germany,05/06/2017,,,,0,,,0,0,0,0
Tuttlingen,Germany,20/07/2017,,,,0,,,0,0,0,0
Tuttlingen,Germany,26/08/2017,,,,0,,,0,0,0,0
